****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
         8     1.008     0.352     0.000     0.014    -2.419     0.480     1.008  1026.950 99203.726    34.969    10.004     0.020     1.000
         9     1.009     0.350     0.000     0.015    -2.420     0.503     1.009  1026.947 99110.384    34.966    10.005     0.020     1.000
        10     1.010     0.348     0.000     0.016    -2.421     0.527     1.010  1026.944 99009.986    34.962    10.005     0.020     1.000
        11     1.011     0.347     0.000     0.016    -2.422     0.551     1.011  1026.940 98901.864    34.958    10.006     0.020     1.000
        12     1.012     0.345     0.000     0.017    -2.424     0.576     1.012  1026.937 98785.275    34.953    10.007     0.020     1.000
        13     1.014     0.344     0.000     0.018    -2.425     0.601     1.014  1026.933 98659.385    34.948    10.007     0.020     1.000
        14     1.015     0.342     0.000     0.018    -2.426     0.627     1.015  1026.929 98523.259    34.943    10.008     0.020     1.000
        15     1.017     0.341     0.000     0.019    -2.427     0.653     1.017  1026.924 98375.843    34.938    10.009     0.020     1.000
        16     1.018     0.339     0.000     0.020    -2.429     0.681     1.018  1026.919 98215.950    34.931    10.010     0.020     1.000
        17     1.020     0.338     0.000     0.021    -2.430     0.709     1.020  1026.914 98042.232    34.925    10.011     0.020     1.000
        18     1.022     0.336     0.000     0.022    -2.431     0.738     1.022  1026.908 97853.158    34.917    10.012     0.020     1.000
        19     1.024     0.335     0.000     0.023    -2.433     0.768     1.024  1026.902 97646.979    34.909    10.013     0.020     1.000
        20     1.026     0.333     0.000     0.024    -2.435     0.799     1.026  1026.895 97421.690    34.901    10.014     0.020     1.000
        21     1.029     0.332     0.000     0.024    -2.436     0.831     1.029  1026.887 97174.978    34.891    10.016     0.020     1.000
        22     1.032     0.330     0.000     0.025    -2.438     0.864     1.032  1026.879 96904.161    34.881    10.017     0.020     1.000
        23     1.035     0.329     0.000     0.026    -2.440     0.898     1.035  1026.869 96606.112    34.869    10.019     0.020     1.000
        24     1.039     0.328     0.000     0.027    -2.442     0.934     1.039  1026.859 96277.153    34.857    10.021     0.020     1.000
        25     1.043     0.327     0.000     0.029    -2.444     0.970     1.043  1026.848 95913.362    34.843    10.023     0.020     1.000
        26     1.047     0.325     0.000     0.030    -2.446     1.009     1.047  1026.836 95531.304    34.828    10.025     0.020     1.000
        27     1.051     0.324     0.000     0.031    -2.448     1.049     1.051  1026.824 95132.831    34.813    10.027     0.020     1.000
        28     1.056     0.323     0.000     0.032    -2.451     1.090     1.056  1026.811 94716.926    34.797    10.029     0.020     1.000
        29     1.061     0.322     0.000     0.033    -2.453     1.132     1.061  1026.797 94282.541    34.780    10.031     0.020     1.000
        30     1.066     0.320     0.000     0.035    -2.456     1.177     1.066  1026.783 93828.539    34.763    10.034     0.020     1.000
        31     1.071     0.319     0.000     0.036    -2.459     1.223     1.071  1026.769 93353.698    34.744    10.036     0.020     1.000
        32     1.077     0.318     0.000     0.037    -2.462     1.270     1.077  1026.753 92856.692    34.725    10.039     0.020     1.000
        33     1.083     0.317     0.000     0.039    -2.465     1.320     1.083  1026.737 92336.089    34.705    10.042     0.020     1.000
        34     1.089     0.316     0.000     0.040    -2.468     1.372     1.089  1026.720 91790.334    34.684    10.045     0.020     1.000
        35     1.096     0.315     0.000     0.042    -2.472     1.426     1.096  1026.703 91217.741    34.662    10.048     0.020     1.000
        36     1.104     0.314     0.000     0.043    -2.475     1.482     1.104  1026.684 90616.475    34.639    10.051     0.020     1.000
        37     1.111     0.313     0.000     0.045    -2.479     1.541     1.111  1026.665 89984.537    34.615    10.055     0.020     1.000
        38     1.120     0.312     0.000     0.047    -2.484     1.602     1.120  1026.644 89319.749    34.589    10.058     0.020     1.000
        39     1.128     0.311     0.000     0.049    -2.488     1.667     1.128  1026.623 88619.726    34.562    10.062     0.020     1.000
        40     1.138     0.310     0.000     0.050    -2.493     1.735     1.138  1026.600 87881.857    34.534    10.066     0.020     1.000
        41     1.148     0.309     0.000     0.052    -2.498     1.806     1.148  1026.576 87103.279    34.504    10.070     0.020     1.000
        42     1.159     0.308     0.000     0.055    -2.504     1.881     1.159  1026.550 86280.840    34.473    10.075     0.020     1.000
        43     1.171     0.308     0.000     0.057    -2.510     1.960     1.171  1026.524 85411.065    34.439    10.079     0.020     1.000
        44     1.184     0.307     0.000     0.059    -2.516     2.044     1.184  1026.495 84490.114    34.404    10.084     0.020     1.000
        45     1.197     0.307     0.000     0.062    -2.523     2.133     1.197  1026.465 83513.730    34.366    10.089     0.020     1.000
        46     1.212     0.306     0.000     0.064    -2.530     2.228     1.212  1026.433 82477.179    34.327    10.095     0.020     1.000
        47     1.229     0.306     0.000     0.067    -2.538     2.328     1.229  1026.399 81375.184    34.284    10.100     0.020     1.000
        48     1.247     0.306     0.000     0.070    -2.547     2.436     1.247  1026.363 80201.835    34.239    10.107     0.020     1.000
        49     1.267     0.306     0.000     0.073    -2.557     2.552     1.267  1026.324 78950.490    34.191    10.113     0.020     1.000
        50     1.288     0.307     0.000     0.077    -2.567     2.676     1.288  1026.283 77611.460    34.140    10.120     0.020     1.000
        51     1.313     0.307     0.000     0.080    -2.579     2.810     1.313  1026.239 76173.548    34.085    10.127     0.020     1.000
        52     1.339     0.308     0.000     0.084    -2.591     2.951     1.339  1026.193 74676.600    34.027    10.135     0.020     1.000
        53     1.366     0.309     0.000     0.088    -2.603     3.091     1.366  1026.148 73209.136    33.971    10.142     0.020     1.000
        54     1.393     0.310     0.000     0.092    -2.616     3.231     1.393  1026.104 71770.573    33.916    10.149     0.020     1.000
        55     1.421     0.311     0.000     0.095    -2.628     3.369     1.421  1026.060 70360.339    33.862    10.156     0.020     1.000
        56     1.450     0.312     0.000     0.099    -2.641     3.507     1.450  1026.018 68977.875    33.809    10.163     0.020     1.000
        57     1.479     0.314     0.000     0.103    -2.654     3.645     1.479  1025.977 67622.630    33.757    10.170     0.020     1.000
        58     1.508     0.316     0.000     0.106    -2.667     3.782     1.508  1025.936 66294.068    33.706    10.176     0.020     1.000
        59     1.539     0.318     0.000     0.110    -2.680     3.919     1.539  1025.896 64991.659    33.656    10.182     0.020     1.000
        60     1.569     0.320     0.000     0.113    -2.693     4.057     1.569  1025.857 63714.889    33.607    10.188     0.020     1.000
        61     1.601     0.322     0.000     0.117    -2.706     4.194     1.601  1025.819 62463.249    33.560    10.194     0.020     1.000
        62     1.633     0.324     0.000     0.121    -2.719     4.332     1.633  1025.781 61236.243    33.513    10.200     0.020     1.000
        63     1.666     0.326     0.000     0.124    -2.732     4.471     1.666  1025.745 60033.386    33.467    10.205     0.020     1.000
        64     1.699     0.329     0.000     0.128    -2.746     4.610     1.699  1025.709 58854.199    33.422    10.211     0.020     1.000
        65     1.733     0.331     0.000     0.131    -2.760     4.749     1.733  1025.674 57698.215    33.378    10.216     0.020     1.000
        66     1.768     0.334     0.000     0.135    -2.773     4.889     1.768  1025.639 56564.977    33.335    10.221     0.020     1.000
        67     1.803     0.337     0.000     0.138    -2.787     5.030     1.803  1025.605 55454.034    33.292    10.225     0.020     1.000
        68     1.839     0.339     0.000     0.142    -2.801     5.172     1.839  1025.572 54364.948    33.251    10.230     0.020     1.000
        69     1.876     0.342     0.000     0.146    -2.815     5.315     1.876  1025.540 53297.286    33.210    10.235     0.020     1.000
        70     1.914     0.345     0.000     0.149    -2.830     5.459     1.914  1025.508 52250.625    33.170    10.239     0.020     1.000
        71     1.952     0.348     0.000     0.153    -2.844     5.603     1.952  1025.477 51224.552    33.131    10.243     0.020     1.000
        72     1.991     0.352     0.000     0.156    -2.859     5.749     1.991  1025.447 50218.660    33.093    10.247     0.020     1.000
        73     2.031     0.355     0.000     0.160    -2.873     5.896     2.031  1025.417 49232.551    33.056    10.251     0.020     1.016
        74     2.072     0.358     0.000     0.164    -2.888     6.045     2.072  1025.388 48265.835    33.019    10.254     0.020     1.036
        75     2.113     0.362     0.000     0.167    -2.903     6.194     2.113  1025.359 47318.128    32.983    10.258     0.020     1.057
        76     2.156     0.365     0.000     0.171    -2.918     6.345     2.156  1025.331 46389.057    32.948    10.261     0.020     1.078
        77     2.199     0.369     0.000     0.175    -2.933     6.497     2.199  1025.304 45478.254    32.913    10.264     0.020     1.099
        78     2.243     0.372     0.000     0.178    -2.949     6.651     2.243  1025.277 44585.359    32.880    10.268     0.020     1.121
        79     2.288     0.376     0.000     0.182    -2.964     6.806     2.288  1025.251 43710.018    32.847    10.271     0.020     1.144
        80     2.334     0.380     0.000     0.186    -2.980     6.963     2.334  1025.225 42851.886    32.814    10.273     0.020     1.167
        81     2.380     0.384     0.000     0.190    -2.996     7.122     2.380  1025.200 42010.623    32.783    10.276     0.020     1.190
        82     2.428     0.388     0.000     0.194    -3.012     7.282     2.428  1025.175 41185.897    32.751    10.279     0.020     1.214
        83     2.477     0.392     0.000     0.197    -3.028     7.444     2.477  1025.151 40377.382    32.721    10.281     0.020     1.238
        84     2.526     0.396     0.000     0.201    -3.044     7.607     2.526  1025.128 39584.757    32.691    10.283     0.020     1.263
        85     2.577     0.400     0.000     0.205    -3.061     7.773     2.577  1025.105 38807.711    32.662    10.285     0.020     1.288
        86     2.628     0.404     0.000     0.209    -3.077     7.940     2.628  1025.082 38045.935    32.633    10.287     0.020     1.314
        87     2.681     0.409     0.000     0.213    -3.094     8.109     2.681  1025.060 37299.129    32.605    10.289     0.020     1.341
        88     2.735     0.413     0.000     0.217    -3.111     8.280     2.735  1025.038 36566.998    32.578    10.291     0.020     1.367
        89     2.789     0.418     0.000     0.221    -3.128     8.454     2.789  1025.017 35849.253    32.551    10.293     0.020     1.395
        90     2.845     0.422     0.000     0.225    -3.145     8.629     2.845  1024.996 35145.611    32.524    10.294     0.020     1.423
        91     2.902     0.427     0.000     0.229    -3.163     8.806     2.902  1024.976 34455.794    32.498    10.296     0.020     1.451
        92     2.960     0.432     0.000     0.234    -3.181     8.985     2.960  1024.955 33779.530    32.473    10.297     0.020     1.480
        93     3.020     0.436     0.000     0.238    -3.198     9.167     3.020  1024.936 33116.552    32.448    10.299     0.020     1.510
        94     3.080     0.441     0.000     0.242    -3.216     9.351     3.080  1024.917 32466.599    32.423    10.300     0.020     1.540
        95     3.142     0.446     0.000     0.246    -3.235     9.537     3.142  1024.898 31829.414    32.399    10.301     0.020     1.571
        96     3.205     0.451     0.000     0.251    -3.253     9.726     3.205  1024.879 31204.746    32.376    10.302     0.020     1.602
        97     3.269     0.456     0.000     0.255    -3.271     9.917     3.269  1024.861 30592.349    32.353    10.303     0.020     1.634
        98     3.334     0.461     0.000     0.260    -3.290    10.110     3.334  1024.844 29991.981    32.330    10.303     0.020     1.667
        99     3.401     0.467     0.000     0.264    -3.309    10.306     3.401  1024.826 29403.406    32.308    10.304     0.020     1.700
       100     3.469     0.472     0.000     0.269    -3.328    10.504     3.469  1024.809 28826.390    32.286    10.304     0.020     1.735
       101     3.538     0.477     0.000     0.273    -3.347    10.705     3.538  1024.793 28260.708    32.265    10.305     0.020     1.769
       102     3.609     0.483     0.000     0.278    -3.367    10.909     3.609  1024.776 27706.136    32.244    10.305     0.020     1.805
       103     3.682     0.488     0.000     0.282    -3.387    11.115     3.682  1024.760 27162.455    32.224    10.305     0.020     1.841
       104     3.755     0.494     0.000     0.287    -3.406    11.324     3.755  1024.745 26629.452    32.204    10.306     0.020     1.878
       105     3.830     0.500     0.000     0.292    -3.427    11.535     3.830  1024.729 26106.916    32.184    10.306     0.020     1.915
       106     3.907     0.505     0.000     0.297    -3.447    11.750     3.907  1024.714 25594.641    32.165    10.306     0.020     1.954
       107     3.985     0.511     0.000     0.301    -3.467    11.967     3.985  1024.700 25092.426    32.146    10.306     0.020     1.993
       108     4.065     0.517     0.000     0.306    -3.488    12.188     4.065  1024.685 24600.072    32.127    10.305     0.020     2.033
       109     4.146     0.523     0.000     0.311    -3.509    12.411     4.146  1024.671 24117.386    32.109    10.305     0.020     2.073
       110     4.229     0.529     0.000     0.316    -3.530    12.638     4.229  1024.657 23644.178    32.091    10.305     0.020     2.115
       111     4.314     0.536     0.000     0.322    -3.551    12.867     4.314  1024.644 23180.261    32.074    10.304     0.020     2.157
       112     4.400     0.542     0.000     0.327    -3.573    13.100     4.400  1024.631 22725.453    32.057    10.304     0.020     2.200
       113     4.488     0.548     0.000     0.332    -3.594    13.335     4.488  1024.618 22279.574    32.040    10.303     0.020     2.244
       114     4.578     0.555     0.000     0.337    -3.616    13.575     4.578  1024.605 21842.450    32.023    10.302     0.020     2.289
       115     4.670     0.561     0.000     0.343    -3.638    13.817     4.670  1024.593 21413.907    32.007    10.301     0.020     2.335
       116     4.763     0.568     0.000     0.348    -3.661    14.063     4.763  1024.581 20993.778    31.991    10.300     0.020     2.382
       117     4.859     0.575     0.000     0.353    -3.683    14.312     4.859  1024.569 20581.896    31.976    10.299     0.020     2.429
       118     4.956     0.582     0.000     0.359    -3.706    14.565     4.956  1024.557 20178.100    31.961    10.298     0.020     2.478
       119     5.055     0.589     0.000     0.365    -3.729    14.821     5.055  1024.546 19782.231    31.946    10.297     0.020     2.528
       120     5.156     0.596     0.000     0.370    -3.752    15.081     5.156  1024.534 19394.133    31.931    10.296     0.020     2.578
       121     5.259     0.603     0.000     0.376    -3.776    15.345     5.259  1024.524 19013.653    31.917    10.294     0.020     2.630
       122     5.365     0.610     0.000     0.382    -3.800    15.612     5.365  1024.513 18640.642    31.903    10.293     0.020     2.682
       123     5.472     0.617     0.000     0.388    -3.824    15.883     5.472  1024.502 18274.953    31.889    10.292     0.020     2.736
       124     5.581     0.625     0.000     0.394    -3.848    16.158     5.581  1024.492 17916.441    31.875    10.290     0.020     2.791
       125     5.693     0.632     0.000     0.400    -3.872    16.437     5.693  1024.482 17564.967    31.862    10.288     0.020     2.847
       126     5.807     0.640     0.000     0.406    -3.897    16.720     5.807  1024.472 17220.391    31.849    10.287     0.020     2.904
       127     5.923     0.648     0.000     0.412    -3.922    17.007     5.923  1024.463 16882.578    31.836    10.285     0.020     2.962
       128     6.042     0.656     0.000     0.418    -3.947    17.298     6.042  1024.453 16551.395    31.824    10.283     0.020     3.021
       129     6.163     0.664     0.000     0.425    -3.972    17.593     6.163  1024.444 16226.713    31.812    10.281     0.020     3.081
       130     6.286     0.672     0.000     0.431    -3.998    17.893     6.286  1024.435 15908.403    31.800    10.279     0.020     3.143
       131     6.412     0.680     0.000     0.438    -4.024    18.197     6.412  1024.426 15596.339    31.788    10.277     0.020     3.206
       132     6.540     0.688     0.000     0.444    -4.050    18.505     6.540  1024.418 15290.401    31.776    10.274     0.020     3.270
       133     6.671     0.697     0.000     0.451    -4.077    18.818     6.671  1024.409 14990.466    31.765    10.272     0.020     3.335
       134     6.804     0.705     0.000     0.458    -4.103    19.136     6.804  1024.401 14696.417    31.754    10.270     0.020     3.402
       135     6.941     0.714     0.000     0.465    -4.130    19.458     6.941  1024.393 14408.139    31.743    10.267     0.020     3.470
       136     7.079     0.723     0.000     0.472    -4.157    19.785     7.079  1024.385 14125.518    31.733    10.265     0.020     3.540
       137     7.221     0.732     0.000     0.479    -4.185    20.116     7.221  1024.378 13848.443    31.722    10.262     0.020     3.611
       138     7.366     0.741     0.000     0.486    -4.213    20.453     7.366  1024.370 13576.806    31.712    10.260     0.020     3.683
       139     7.513     0.750     0.000     0.493    -4.241    20.794     7.513  1024.363 13310.498    31.702    10.257     0.020     3.756
       140     7.663     0.759     0.000     0.501    -4.269    21.141     7.663  1024.356 13049.417    31.692    10.254     0.020     3.832
       141     7.816     0.768     0.000     0.508    -4.297    21.493     7.816  1024.349 12793.458    31.682    10.251     0.020     3.908
       142     7.973     0.778     0.000     0.516    -4.326    21.850     7.973  1024.342 12542.522    31.673    10.248     0.020     3.986
       143     8.132     0.788     0.000     0.523    -4.355    22.212     8.132  1024.335 12296.510    31.664    10.245     0.020     4.066
       144     8.295     0.797     0.000     0.531    -4.385    22.579     8.295  1024.328 12055.325    31.654    10.242     0.020     4.148
       145     8.461     0.807     0.000     0.539    -4.414    22.953     8.461  1024.322 11818.872    31.646    10.239     0.020     4.231
       146     8.630     0.818     0.000     0.547    -4.444    23.331     8.630  1024.316 11587.059    31.637    10.236     0.020     4.315
       147     8.803     0.828     0.000     0.555    -4.474    23.716     8.803  1024.310 11359.794    31.628    10.232     0.020     4.401
       148     8.979     0.838     0.000     0.563    -4.505    24.106     8.979  1024.304 11136.988    31.620    10.229     0.020     4.490
       149     9.159     0.849     0.000     0.572    -4.536    24.502     9.159  1024.298 10918.554    31.612    10.225     0.020     4.579
       150     9.342     0.859     0.000     0.580    -4.567    24.904     9.342  1024.292 10704.405    31.604    10.222     0.020     4.671
       151     9.529     0.870     0.000     0.589    -4.598    25.312     9.529  1024.287 10494.458    31.596    10.218     0.020     4.764
       152     9.719     0.881     0.000     0.597    -4.630    25.726     9.719  1024.281 10288.630    31.588    10.214     0.020     4.860
       153     9.914     0.892     0.000     0.606    -4.662    26.147     9.914  1024.276 10086.840    31.580    10.211     0.020     4.957
       154    10.112     0.904     0.000     0.615    -4.694    26.574    10.112  1024.271  9889.009    31.573    10.207     0.020     5.056
       155    10.315     0.915     0.000     0.624    -4.727    27.007    10.315  1024.266  9695.059    31.566    10.203     0.020     5.157
       156    10.521     0.927     0.000     0.633    -4.759    27.447    10.521  1024.261  9504.914    31.558    10.199     0.020     5.260
       157    10.731     0.938     0.000     0.643    -4.793    27.894    10.731  1024.256  9318.500    31.551    10.195     0.020     5.366
       158    10.946     0.950     0.000     0.652    -4.826    28.348    10.946  1024.251  9135.743    31.544    10.191     0.020     5.473
       159    11.165     0.963     0.000     0.662    -4.860    28.808    11.165  1024.247  8956.570    31.538    10.186     0.020     5.582
       160    11.388     0.975     0.000     0.671    -4.894    29.276    11.388  1024.242  8780.913    31.531    10.182     0.020     5.694
       161    11.616     0.987     0.000     0.681    -4.928    29.751    11.616  1024.238  8608.702    31.525    10.178     0.020     5.808
       162    11.849     1.000     0.000     0.691    -4.963    30.233    11.849  1024.234  8439.869    31.518    10.173     0.020     5.924
       163    12.086     1.013     0.000     0.702    -4.998    30.723    12.086  1024.230  8274.349    31.512    10.169     0.020     6.043
       164    12.327     1.026     0.000     0.712    -5.034    31.220    12.327  1024.226  8112.075    31.506    10.164     0.020     6.164
       165    12.574     1.039     0.000     0.722    -5.069    31.725    12.574  1024.222  7952.984    31.500    10.160     0.020     6.287
       166    12.825     1.053     0.000     0.733    -5.105    32.238    12.825  1024.218  7797.015    31.494    10.155     0.020     6.413
       167    13.082     1.066     0.000     0.744    -5.142    32.759    13.082  1024.214  7644.104    31.488    10.150     0.020     6.541
       168    13.344     1.080     0.000     0.755    -5.178    33.288    13.344  1024.211  7494.194    31.483    10.145     0.020     6.672
       169    13.611     1.094     0.000     0.766    -5.215    33.825    13.611  1024.207  7347.224    31.477    10.140     0.020     6.805
       170    13.883     1.109     0.000     0.777    -5.253    34.371    13.883  1024.204  7203.137    31.472    10.135     0.020     6.941
       171    14.161     1.123     0.000     0.789    -5.290    34.925    14.161  1024.201  7061.876    31.466    10.130     0.020     7.080
       172    14.444     1.138     0.000     0.800    -5.328    35.488    14.444  1024.197  6923.386    31.461    10.125     0.020     7.222
       173    14.733     1.153     0.000     0.812    -5.367    36.061    14.733  1024.194  6787.613    31.456    10.120     0.020     7.366
       174    15.027     1.168     0.000     0.824    -5.405    36.642    15.027  1024.191  6654.503    31.451    10.114     0.020     7.514
       175    15.328     1.183     0.000     0.836    -5.445    37.232    15.328  1024.188  6524.004    31.446    10.109     0.020     7.664
       176    15.635     1.199     0.000     0.849    -5.484    37.832    15.635  1024.186  6396.064    31.441    10.104     0.020     7.817
       177    15.947     1.215     0.000     0.861    -5.524    38.441    15.947  1024.183  6270.634    31.436    10.098     0.020     7.974
       178    16.266     1.231     0.000     0.874    -5.564    39.061    16.266  1024.180  6147.664    31.432    10.092     0.020     8.133
       179    16.592     1.248     0.000     0.887    -5.604    39.690    16.592  1024.177  6027.107    31.427    10.087     0.020     8.296
       180    16.924     1.264     0.000     0.900    -5.645    40.329    16.924  1024.175  5908.914    31.423    10.081     0.020     8.462
       181    17.262     1.281     0.000     0.913    -5.686    40.979    17.262  1024.173  5793.039    31.418    10.075     0.020     8.631
       182    17.607     1.299     0.000     0.927    -5.727    41.639    17.607  1024.170  5679.437    31.414    10.069     0.020     8.804
       183    17.960     1.316     0.000     0.941    -5.769    42.310    17.960  1024.168  5568.063    31.410    10.063     0.020     8.980
       184    18.319     1.334     0.000     0.955    -5.811    42.992    18.319  1024.166  5458.873    31.406    10.057     0.020     9.159
       185    18.685     1.352     0.000     0.969    -5.853    43.685    18.685  1024.164  5351.825    31.402    10.051     0.020     9.343
       186    19.059     1.371     0.000     0.983    -5.896    44.390    19.059  1024.161  5246.877    31.398    10.045     0.020     9.529
       187    19.440     1.390     0.000     0.998    -5.939    45.106    19.440  1024.159  5143.987    31.394    10.039     0.020     9.720
       188    19.829     1.409     0.000     1.013    -5.983    45.834    19.829  1024.158  5043.115    31.390    10.032     0.020     9.915
       189    20.226     1.428     0.000     1.028    -6.027    46.574    20.226  1024.156  4944.222    31.386    10.026     0.020    10.113
       190    20.630     1.448     0.000     1.043    -6.071    47.326    20.630  1024.154  4847.268    31.383    10.019     0.020    10.315
       191    21.043     1.468     0.000     1.059    -6.115    48.091    21.043  1024.152  4752.216    31.379    10.013     0.020    10.521
       192    21.464     1.489     0.000     1.075    -6.160    48.870    21.464  1024.151  4659.028    31.376    10.006     0.020    10.732
       193    21.893     1.510     0.000     1.091    -6.205    49.661    21.893  1024.149  4567.669    31.373    10.000     0.020    10.947
       194    22.331     1.533     0.000     1.108    -6.250    50.466    22.331  1024.148  4478.101    31.370     9.994     0.020    11.165
       195    22.778     1.556     0.000     1.124    -6.296    51.284    22.778  1024.147  4390.291    31.367     9.987     0.020    11.389
       196    23.233     1.580     0.000     1.141    -6.342    52.117    23.233  1024.146  4304.203    31.365     9.981     0.020    11.617
       197    23.698     1.605     0.000     1.159    -6.388    52.965    23.698  1024.146  4219.804    31.363     9.975     0.020    11.849
       198    24.172     1.631     0.000     1.176    -6.434    53.828    24.172  1024.145  4137.060    31.361     9.969     0.020    12.086
       199    24.655     1.658     0.000     1.194    -6.480    54.708    24.655  1024.144  4055.939    31.359     9.963     0.020    12.328
       200    25.148     1.686     0.000     1.212    -6.526    55.605    25.148  1024.144  3976.410    31.357     9.957     0.020    12.574
       201    25.651     1.716     0.000     1.231    -6.572    56.519    25.651  1024.144  3898.440    31.355     9.951     0.020    12.826
       202    26.164     1.746     0.000     1.250    -6.619    57.451    26.164  1024.144  3822.000    31.354     9.945     0.020    13.082
---------------------------- Plume traps -----------------------------
       203    26.688     1.778     0.000     1.269    -6.665    58.401    26.688  1024.144  3747.059    31.353     9.939     0.020    13.344
       204    27.206     1.811     0.000     1.289    -6.710    59.343    27.206  1024.144  3675.684    31.352     9.933     0.020    13.603
       205    27.696     1.844     0.000     1.307    -6.751    60.233    27.696  1024.144  3610.567    31.351     9.928     0.020    13.848
       206    28.161     1.876     0.000     1.324    -6.790    61.071    28.161  1024.145  3551.008    31.351     9.923     0.020    14.081
       207    28.600     1.907     0.000     1.340    -6.825    61.861    28.600  1024.145  3496.565    31.350     9.918     0.020    14.300
       208    29.016     1.937     0.000     1.355    -6.858    62.608    29.016  1024.146  3446.386    31.350     9.914     0.020    14.508
       209    29.412     1.966     0.000     1.369    -6.889    63.319    29.412  1024.146  3399.927    31.350     9.910     0.020    14.706
       210    29.791     1.994     0.000     1.383    -6.917    63.997    29.791  1024.147  3356.668    31.350     9.906     0.020    14.896
       211    30.155     2.022     0.000     1.396    -6.944    64.645    30.155  1024.147  3316.230    31.350     9.903     0.020    15.077
       212    30.504     2.049     0.000     1.409    -6.970    65.266    30.504  1024.148  3278.280    31.350     9.900     0.020    15.252
       213    30.840     2.076     0.000     1.421    -6.994    65.863    30.840  1024.148  3242.551    31.350     9.896     0.020    15.420
       214    31.164     2.102     0.000     1.433    -7.016    66.436    31.164  1024.149  3208.810    31.350     9.893     0.020    15.582
       215    31.478     2.128     0.000     1.444    -7.037    66.989    31.478  1024.150  3176.860    31.350     9.891     0.020    15.739
       216    31.781     2.153     0.000     1.455    -7.058    67.522    31.781  1024.150  3146.530    31.350     9.888     0.020    15.891
       217    32.075     2.178     0.000     1.465    -7.077    68.036    32.075  1024.151  3117.672    31.351     9.885     0.020    16.038
       218    32.361     2.203     0.000     1.475    -7.095    68.533    32.361  1024.151  3090.154    31.351     9.883     0.020    16.180
